"SeqNum","MOSTYP","MRELGE","MSKA","MOSHOO","MSKB1","MOPLHO","MAANTH","MGODRK","MGEMOM","MFALLE","MSKB2","MAUT0","MAUT1","MGEMLE","MAUT2","MGODPR","MINKGE","MSKC","MHHUUR","MFWEKI","PWAPAR","PPERSA","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
267,30,3,3,2,1,3,2,3,4,1,5,0,3,3,5,6,7,2,1,3,0,0,0,0,0,1,0
268,10,2,4,7,0,3,4,4,2,0,9,0,0,7,7,5,9,0,1,1,0,0,0,0,0,1,0
269,35,3,3,4,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,8,0,0,0,0,0,1,0
270,34,3,2,4,0,4,0,1,8,1,7,0,2,4,6,8,7,2,1,4,0,0,0,0,0,0,0
271,20,2,4,9,1,6,0,5,4,0,9,0,0,0,9,6,7,2,0,3,0,0,0,0,0,0,0
272,17,4,2,9,0,4,1,0,8,3,2,0,3,5,2,7,6,3,0,3,0,0,0,0,0,1,0
273,22,2,4,10,1,3,5,3,1,2,4,0,4,3,2,5,7,2,2,3,0,0,0,0,0,1,0
274,9,2,3,7,0,5,3,5,1,0,4,0,2,2,1,9,5,4,2,1,0,0,0,0,0,0,0
275,26,2,4,2,1,6,0,5,4,0,5,0,4,0,4,5,4,5,2,8,0,0,0,0,1,0,0
276,17,2,3,9,0,9,4,3,3,0,6,2,0,3,0,3,7,2,0,3,0,0,0,0,0,1,0
277,7,2,3,6,2,4,4,3,2,2,5,0,4,0,9,2,7,2,0,4,0,0,0,0,0,0,0
278,8,2,3,6,3,1,5,4,2,0,1,0,5,2,2,5,8,1,0,2,0,0,0,0,0,0,0
279,6,1,2,6,0,5,5,4,1,1,2,0,6,1,9,3,6,3,0,2,0,0,0,0,0,1,0
280,34,2,3,4,1,4,3,4,3,1,5,0,3,2,5,6,7,2,1,4,0,0,0,0,0,0,0
281,14,2,4,8,1,4,0,5,4,0,7,0,0,0,5,5,7,2,2,2,0,0,0,0,0,0,0
282,33,2,4,3,0,7,2,5,3,0,5,0,4,1,9,7,5,4,0,7,0,0,0,0,0,1,1
284,20,1,4,9,1,5,6,3,1,3,5,1,2,2,5,4,4,5,0,3,0,0,0,0,0,1,0
285,25,3,2,1,0,9,0,4,5,2,4,0,3,2,3,6,5,4,0,4,0,0,0,0,0,0,0
286,25,3,3,1,0,6,4,1,5,3,4,4,1,1,1,6,5,4,2,4,0,0,0,0,0,0,0
287,36,3,2,4,1,5,1,4,4,1,3,0,3,5,1,8,7,2,0,6,0,0,0,0,0,1,0
288,28,1,4,2,1,5,7,2,1,2,4,0,2,2,1,5,2,7,0,6,0,0,0,0,0,1,0
289,17,2,4,9,0,5,1,4,5,4,5,0,3,3,3,7,8,1,0,3,0,0,0,0,0,1,0
290,34,3,3,4,0,1,2,2,6,0,6,0,1,5,9,5,7,2,0,4,0,0,0,0,0,1,0
291,18,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,6,0,0,0,0,0,0,0
292,25,2,3,1,1,4,3,5,2,0,4,0,3,0,2,6,5,4,4,4,0,0,0,0,0,2,0
293,5,3,2,6,3,4,0,4,5,0,5,0,2,5,9,5,9,0,0,2,0,0,0,0,0,0,0
294,28,2,4,2,0,4,2,5,3,3,3,2,3,2,6,4,4,5,3,6,0,0,0,0,0,0,0
295,27,4,2,2,1,4,2,4,4,5,0,4,0,0,4,6,5,4,0,6,0,0,0,0,0,1,0
296,7,2,2,6,2,4,5,3,2,2,2,0,3,2,8,5,8,1,0,3,0,0,0,0,0,1,0
298,33,3,3,3,1,5,0,2,7,5,2,0,4,2,1,7,5,4,3,7,0,0,0,0,0,1,1
299,16,1,6,8,0,5,5,4,1,0,7,0,3,1,9,3,7,2,0,1,0,0,0,0,0,1,0
300,34,3,3,4,1,4,0,5,4,0,1,0,4,2,0,6,8,1,1,4,0,0,0,0,0,1,0
301,17,4,3,9,0,6,0,3,6,0,9,3,0,6,9,7,9,0,0,3,0,0,0,0,0,1,0
302,33,3,3,3,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,7,0,0,0,0,0,1,0
303,23,3,3,10,1,4,2,3,5,1,6,0,3,3,8,6,8,1,1,5,0,0,0,0,0,0,0
304,17,3,3,9,0,5,0,5,4,2,4,0,1,4,3,5,6,4,0,3,0,0,0,0,0,2,0
305,17,3,3,9,1,5,2,3,5,2,4,2,2,2,3,6,5,4,2,3,0,0,0,0,0,0,0
306,20,2,3,9,0,3,3,2,5,3,4,0,4,2,7,5,5,4,0,3,0,0,0,0,1,0,0
307,17,3,3,9,0,9,2,3,4,0,6,2,0,3,4,3,7,2,0,3,0,0,0,0,0,1,0
308,19,4,3,9,1,4,0,0,9,0,9,0,0,5,9,6,7,2,0,5,0,0,0,0,0,0,0
309,26,2,4,2,0,2,5,3,2,3,2,0,0,2,0,9,2,7,0,8,0,0,0,0,1,0,0
310,38,3,3,4,3,2,2,0,7,1,5,0,3,2,7,4,5,4,1,8,0,0,0,0,0,1,0
311,17,2,4,9,0,7,2,6,2,0,6,0,1,0,4,4,3,6,0,3,0,0,0,0,0,1,0
312,41,2,2,5,1,3,6,2,1,7,2,0,3,4,6,4,4,5,0,1,0,0,0,0,0,1,0
313,23,3,3,10,1,5,1,2,6,1,5,0,3,2,3,6,6,3,1,5,0,0,0,0,0,1,0
314,38,3,3,4,0,6,2,4,4,4,2,0,0,2,0,9,4,5,0,6,0,0,0,0,0,0,1
315,28,2,4,2,0,4,2,5,3,2,4,0,2,3,3,7,5,4,1,6,0,0,0,0,0,1,0
316,38,4,2,4,2,4,1,3,6,5,1,0,3,0,4,7,5,4,0,6,0,0,0,0,0,0,0
317,17,4,2,9,0,6,0,1,8,1,8,0,2,2,8,6,8,1,0,3,0,0,0,0,0,1,0
318,26,3,3,2,2,3,0,4,5,1,2,0,4,1,8,9,6,3,1,8,0,0,0,0,0,1,0
319,19,2,3,9,1,5,3,3,4,2,6,1,2,4,4,6,7,2,0,5,0,0,0,0,0,1,1
320,33,3,2,3,2,5,0,3,6,2,3,0,4,2,3,7,6,3,0,7,0,0,0,0,0,0,0
321,25,2,3,1,0,9,4,3,3,0,6,2,0,3,0,3,7,2,0,4,0,0,0,0,0,1,0
322,17,3,3,9,2,6,0,3,6,3,2,0,2,2,0,5,6,3,4,3,0,0,0,0,0,1,0
323,17,3,3,9,0,6,2,3,5,1,6,1,4,2,2,7,7,2,0,3,0,0,0,0,0,0,0
324,35,3,2,4,1,5,1,3,6,4,2,0,3,1,1,7,4,5,2,8,0,4,0,0,0,1,0
325,17,2,4,9,0,5,0,9,0,0,9,0,0,5,5,9,9,0,0,3,0,0,0,0,0,1,0
326,19,3,3,9,0,5,2,3,4,2,4,1,2,2,2,7,5,4,1,5,0,0,0,0,1,1,0
327,33,4,3,3,1,4,0,3,6,4,3,0,9,0,0,6,5,4,2,7,0,0,0,0,0,1,0
328,16,2,4,8,0,3,2,5,2,1,5,0,1,5,3,7,7,2,1,1,0,0,0,0,0,1,0
329,23,3,2,10,0,8,2,2,5,2,4,0,3,4,8,8,6,3,0,5,0,0,0,0,0,1,0
330,6,2,2,6,0,6,3,5,1,2,2,0,4,1,9,5,5,4,0,2,0,0,0,0,0,1,0
331,17,3,3,9,0,4,0,3,6,1,7,0,3,4,5,6,7,2,1,3,0,0,0,0,0,0,0
332,13,2,1,8,2,5,1,6,3,1,3,0,6,2,5,7,7,2,0,3,0,0,0,0,1,0,0
333,25,3,2,1,1,5,0,4,5,0,6,3,3,0,3,6,6,3,0,4,0,0,0,0,0,1,0
334,21,4,3,9,0,5,0,2,7,1,4,0,5,2,3,4,6,3,0,4,0,0,0,0,0,1,0
335,41,2,1,5,2,1,6,2,2,7,0,0,5,0,9,3,3,6,0,1,0,0,0,0,0,1,0
336,37,4,2,4,0,4,0,2,7,0,4,0,2,3,1,5,8,1,2,8,0,0,0,0,0,0,1
337,22,4,2,10,0,2,2,0,7,0,3,0,7,0,4,9,7,2,2,4,0,0,0,0,0,2,1
338,17,3,3,9,0,4,2,4,4,1,6,1,3,3,5,6,8,1,1,3,0,0,0,0,0,1,0
339,25,3,3,1,0,7,1,5,3,0,6,2,3,2,3,6,6,3,1,4,0,0,0,1,0,1,0
340,31,3,3,3,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,8,0,0,0,0,0,1,0
341,35,3,2,4,0,5,0,4,5,4,2,0,6,1,7,9,5,4,2,8,0,3,0,0,0,1,0
342,15,3,3,8,0,4,3,2,4,0,8,0,1,0,8,6,7,2,0,1,0,0,0,0,0,1,0
343,17,3,3,9,0,5,2,2,6,0,7,2,0,6,2,4,8,1,0,3,0,0,0,0,0,0,0
344,8,3,2,6,1,3,2,3,5,0,5,0,0,5,4,5,7,2,0,2,0,0,0,0,0,0,0
345,21,3,3,9,0,6,1,3,6,0,6,2,3,4,2,7,6,3,0,4,0,0,0,0,0,1,0
346,25,2,3,1,0,9,4,3,3,0,6,2,0,3,0,3,7,2,0,4,0,0,0,0,0,0,0
347,18,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,6,0,0,0,0,1,0,0
348,26,3,3,2,2,5,2,5,4,4,2,0,3,1,0,5,0,9,1,8,0,0,0,0,0,1,0
349,19,4,3,9,1,4,0,0,9,0,9,0,0,5,9,6,7,2,0,5,0,0,0,0,0,0,0
350,37,3,2,4,0,6,3,3,4,3,4,0,5,4,0,9,5,4,0,7,0,0,0,0,0,1,0
351,25,3,3,1,3,2,2,4,4,2,3,1,2,2,5,7,4,5,2,5,0,0,0,0,0,0,0
352,20,3,3,9,0,8,0,4,5,0,5,2,2,2,3,6,5,4,2,3,0,0,0,0,0,0,0
353,31,4,3,3,4,0,0,2,7,3,3,0,5,0,3,9,0,9,0,8,0,0,0,0,0,2,0
355,7,1,2,6,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,3,0,0,0,0,0,1,0
356,34,3,3,4,3,4,1,4,5,1,2,0,6,1,4,4,7,2,1,4,0,4,0,0,0,1,0
357,33,4,3,3,0,5,0,0,9,0,5,0,9,0,0,6,2,7,0,7,0,0,0,0,0,1,1
359,33,3,4,3,1,5,1,5,4,1,7,1,1,5,2,4,7,2,0,7,0,0,0,0,0,2,0
360,18,2,4,9,0,3,3,5,3,0,6,5,1,3,5,4,7,2,2,6,0,0,0,0,0,1,0
361,17,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,3,0,0,0,0,0,1,0
362,29,2,4,2,0,5,3,4,3,3,4,1,3,2,3,6,7,2,1,6,0,0,0,0,0,1,0
363,25,3,2,1,0,9,0,4,5,2,4,0,3,2,3,6,5,4,0,4,0,0,0,0,0,1,0
364,22,2,3,10,1,5,3,3,4,2,6,1,2,4,4,6,7,2,0,4,0,0,0,0,0,1,0
365,18,3,3,9,0,4,0,5,4,3,3,0,5,2,2,5,5,4,2,6,0,0,0,0,0,1,0
366,16,1,4,8,0,3,9,0,0,0,6,0,0,0,5,6,8,1,0,1,0,3,0,0,0,1,0
367,16,2,5,8,0,9,0,5,4,0,5,0,2,5,4,5,9,0,1,1,0,0,0,0,0,1,0
368,37,3,2,4,0,3,2,2,5,2,2,0,6,0,0,9,4,5,0,7,0,0,0,0,0,1,0
369,34,3,3,4,1,4,0,5,4,0,1,0,4,2,0,6,8,1,1,4,0,0,0,0,0,1,0
370,17,3,3,9,0,5,2,3,4,2,4,1,2,2,2,7,5,4,1,3,0,0,0,0,0,1,0
371,33,3,3,3,0,4,0,4,5,2,0,0,4,0,3,4,5,4,0,7,0,4,0,1,0,1,0
372,15,2,3,8,1,3,4,2,3,1,6,1,3,3,7,6,8,1,0,1,0,0,0,0,0,1,0
373,27,4,2,2,1,4,2,4,4,5,0,4,0,0,4,6,5,4,0,6,0,0,0,0,0,1,0
374,21,2,3,9,0,4,1,5,3,1,3,1,2,1,3,4,7,2,3,4,0,0,0,0,0,1,0
375,34,4,2,4,2,4,1,2,6,3,2,0,4,2,2,9,5,4,0,4,0,0,0,0,0,0,0
376,33,4,3,3,0,5,0,0,9,0,5,0,9,0,0,6,2,7,0,7,0,0,0,0,0,1,0
377,23,3,3,10,2,6,1,0,8,1,6,0,4,0,2,5,5,4,3,5,0,0,0,0,0,0,0
378,16,3,3,8,0,6,0,5,4,2,4,0,3,3,2,7,2,7,0,1,0,0,0,0,0,0,0
379,10,2,4,7,0,3,4,4,2,0,9,0,0,7,7,5,9,0,1,1,0,0,0,0,0,1,0
380,19,2,4,9,0,4,5,2,2,1,7,2,2,3,2,5,7,2,0,5,0,0,0,0,0,0,0
381,19,4,3,9,1,4,0,0,9,0,9,0,0,5,9,6,7,2,0,5,0,0,0,0,0,0,0
382,17,4,2,9,0,6,0,1,8,1,8,0,2,2,8,6,8,1,0,3,0,0,0,0,0,1,0
383,18,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,6,0,0,0,0,0,0,0
384,17,2,3,9,0,7,0,5,4,0,6,0,2,5,0,4,6,3,0,3,0,0,0,0,1,0,0
385,18,3,3,9,1,3,2,1,6,3,2,0,4,1,2,5,4,5,2,6,0,0,0,0,0,0,0
386,2,2,3,5,4,5,1,7,1,8,1,0,6,2,1,3,6,3,0,3,0,0,0,0,0,1,0
387,38,3,3,4,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,6,0,4,0,0,0,1,0
388,17,3,3,9,0,6,1,3,6,1,7,1,3,3,1,8,8,1,0,3,0,0,0,0,1,0,0
389,21,2,4,9,2,3,3,3,3,2,5,0,4,2,6,4,7,2,2,5,0,0,0,0,0,0,0
390,31,4,3,3,2,1,0,0,9,2,1,0,4,1,0,5,2,7,4,8,0,0,0,0,0,1,0
391,38,3,4,4,0,2,4,0,5,4,5,0,4,1,9,7,6,3,0,6,0,0,0,0,0,1,0
392,19,3,3,9,0,7,2,0,7,1,5,0,4,3,7,4,8,1,0,5,0,0,0,0,0,0,0
394,17,3,3,9,1,4,2,3,4,1,5,1,2,3,4,6,7,2,1,3,0,0,0,0,0,1,0
395,27,3,3,2,0,6,0,4,5,4,3,0,2,3,2,7,2,7,0,6,0,0,0,0,0,1,0
396,33,3,3,3,2,5,0,2,7,4,2,0,5,2,0,9,4,5,0,7,0,0,0,0,0,1,0
397,25,3,3,1,0,6,2,3,5,1,6,1,4,2,2,7,7,2,0,4,0,0,0,0,0,1,0
398,17,3,3,9,1,4,1,4,4,2,4,2,2,3,3,7,5,4,2,3,0,0,0,0,0,1,0
399,8,2,3,6,1,5,4,2,3,1,5,1,2,3,5,5,8,1,0,2,0,0,0,0,0,1,0
400,17,4,2,9,0,4,0,3,6,0,6,0,2,6,0,4,9,0,0,3,0,0,0,0,0,1,0
401,15,3,3,8,2,3,3,2,5,0,5,0,2,2,9,3,9,0,0,1,0,0,0,0,0,1,1
402,20,2,4,9,0,7,0,6,3,1,5,3,1,2,2,6,5,4,1,3,0,0,0,0,0,1,0
403,25,4,2,1,1,4,2,4,4,5,0,4,0,0,4,6,5,4,0,4,0,0,0,0,0,0,0
404,18,3,2,9,1,5,2,1,6,3,4,0,5,1,1,7,7,2,1,6,0,0,0,0,0,1,1
405,20,3,3,9,1,5,3,3,4,2,4,1,4,2,4,4,6,3,1,3,0,0,0,0,0,1,0
406,17,3,3,9,1,4,2,3,4,1,5,1,2,3,4,6,7,2,1,3,0,0,0,0,0,0,0
407,36,3,3,4,2,7,2,3,4,0,4,0,4,0,1,7,7,2,0,6,0,0,0,0,0,2,0
408,29,2,4,2,0,5,1,5,3,6,2,0,1,1,2,7,2,7,1,6,0,0,0,0,0,0,0
409,18,3,3,9,1,4,0,6,3,0,3,0,2,2,3,6,5,4,0,6,0,0,0,0,0,1,0
410,29,2,4,2,0,5,3,4,3,2,4,1,3,2,4,6,6,3,1,6,0,0,0,0,0,0,0
411,22,2,3,10,1,5,2,3,4,2,5,1,3,1,4,6,6,3,1,4,0,0,0,0,0,0,0
412,22,4,2,10,0,6,1,2,6,1,5,2,2,4,4,5,7,2,0,4,0,0,0,0,0,1,0
413,27,2,3,2,9,0,0,0,9,4,0,0,0,0,0,3,3,6,9,7,0,0,0,0,0,3,0
414,26,3,3,2,1,6,0,4,5,8,0,0,0,0,0,7,2,7,5,8,0,0,0,0,0,0,0
415,22,2,4,10,1,5,3,4,3,2,3,0,5,1,7,5,6,3,1,4,0,0,0,0,0,1,0
416,33,4,3,3,1,5,0,2,7,2,2,0,5,2,1,7,5,4,1,7,0,0,0,0,0,0,0
417,27,4,2,2,0,0,0,0,9,5,0,0,0,3,9,2,3,6,2,8,0,0,0,0,0,0,0
418,33,3,3,3,3,3,0,3,6,3,4,0,2,4,3,6,6,3,0,8,0,0,0,0,0,1,0
419,6,2,2,6,0,8,4,4,2,1,4,0,3,1,9,7,6,3,0,2,0,0,0,0,0,0,0
420,37,3,2,4,0,5,2,1,6,1,4,0,5,2,3,8,6,3,0,7,0,0,0,0,0,0,0
421,14,1,5,8,0,6,6,3,0,0,9,1,1,5,9,1,8,1,0,2,0,0,0,0,0,5,0
422,14,2,4,8,1,4,2,7,1,2,5,0,2,2,7,7,5,4,1,2,0,0,0,0,0,1,0
423,31,3,3,3,1,5,0,2,7,4,2,0,3,1,1,7,4,5,2,8,0,0,0,0,0,0,0
424,29,2,3,2,0,5,4,4,3,1,5,0,3,2,6,6,8,1,0,6,0,0,0,0,0,0,0
425,35,4,2,4,1,2,0,2,7,2,2,0,4,2,0,7,6,3,1,8,0,0,0,0,0,1,0
426,5,2,4,6,1,5,4,3,3,1,5,0,3,3,5,6,6,3,1,1,0,0,0,0,0,0,0
427,22,3,2,10,0,6,1,4,5,1,3,0,3,3,4,8,8,1,0,4,0,5,0,0,0,1,1
428,37,4,2,4,0,2,0,0,9,0,6,0,7,0,0,9,9,0,2,7,0,0,0,0,0,1,0
429,7,1,3,6,1,6,5,3,2,2,3,0,2,2,8,5,8,1,0,3,0,0,0,0,0,1,0
430,28,2,3,2,0,4,2,4,4,3,4,0,2,0,4,5,6,3,1,6,0,0,0,0,0,2,0
431,17,3,3,9,0,7,4,1,5,0,7,0,1,2,6,6,8,1,1,3,0,0,0,0,0,1,0
433,11,2,4,7,0,5,2,5,3,0,8,0,2,4,9,8,7,2,0,1,0,0,0,0,0,1,0
434,14,2,4,8,1,4,0,5,4,0,7,0,0,0,5,5,7,2,2,2,0,0,0,0,0,1,0
435,22,4,3,10,0,1,0,2,7,0,5,0,2,2,3,8,9,0,0,4,0,0,0,0,0,1,0
437,34,2,2,4,0,4,5,2,3,2,3,0,5,0,5,5,5,4,5,4,0,0,0,0,0,1,0
438,20,3,3,9,1,5,3,3,4,2,4,1,4,2,4,4,6,3,1,3,0,0,0,0,2,0,0
439,6,2,2,6,2,4,3,4,2,2,5,0,1,2,3,5,7,2,0,2,0,0,0,0,0,1,0
440,31,3,3,3,0,7,0,3,6,6,0,0,2,0,0,7,2,7,2,8,0,0,0,0,0,0,1
441,31,3,3,3,3,5,0,3,6,7,2,0,0,1,2,8,4,5,4,8,0,0,0,0,0,0,0
442,34,2,4,4,0,5,4,2,4,1,4,0,5,2,9,5,5,4,0,4,0,0,0,0,0,1,0
443,26,4,3,2,1,5,0,2,7,8,1,0,2,2,0,7,5,4,5,8,0,0,0,0,0,1,0
444,11,2,4,7,0,4,4,2,4,0,9,2,2,3,9,7,9,0,0,1,0,0,0,0,0,0,0
445,17,3,3,9,1,4,1,4,4,2,4,2,2,3,3,7,5,4,2,3,0,0,0,0,0,1,1
446,20,3,4,9,0,6,0,3,6,0,6,2,1,3,1,7,7,2,0,3,0,0,0,0,0,0,0
447,34,3,3,4,0,5,2,4,3,0,2,0,7,0,9,9,9,0,0,4,0,0,0,0,0,0,0
448,32,3,2,3,0,7,0,6,3,2,0,0,7,0,0,7,7,2,0,6,0,0,0,0,0,0,0
449,22,3,3,10,0,9,0,5,4,0,9,2,0,3,9,3,7,2,0,3,0,0,0,0,1,1,0
450,17,3,2,9,0,3,2,2,6,0,5,0,3,4,5,5,7,2,0,3,0,0,0,0,0,0,0
451,6,3,3,6,0,9,3,0,6,0,4,0,2,0,3,5,7,2,0,2,0,0,0,0,0,1,0
452,33,3,3,3,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,7,0,0,0,0,0,1,0
453,41,1,1,5,1,4,6,3,0,3,0,0,4,2,9,3,6,3,0,1,0,0,0,0,0,0,0
454,22,3,3,10,1,5,2,3,5,2,4,2,2,2,3,6,5,4,2,3,0,3,0,0,0,1,0
456,19,2,2,9,0,5,4,3,3,1,5,0,3,4,2,5,8,1,0,5,0,0,0,0,0,0,0
457,7,1,2,6,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,3,0,0,0,0,0,0,0
458,22,3,2,10,0,6,2,2,5,0,7,0,2,7,2,9,7,2,0,4,0,0,0,0,0,0,0
459,4,2,3,6,1,4,2,4,3,1,6,0,3,2,9,7,8,1,1,2,0,0,0,0,0,0,0
460,12,2,4,7,1,6,2,6,2,3,4,1,2,2,3,7,5,4,1,1,0,0,0,0,0,0,0
461,28,3,3,2,2,4,6,0,3,4,2,1,4,0,0,6,5,4,2,6,0,0,0,0,0,1,0
463,19,3,2,9,0,3,1,1,7,2,5,0,2,3,9,7,9,0,0,5,0,0,0,0,0,0,0
464,13,2,1,8,2,5,1,6,3,1,3,0,6,2,5,7,7,2,0,3,0,0,0,0,0,0,0
465,34,2,4,4,1,5,2,5,3,1,7,1,3,3,3,6,7,2,1,4,0,0,0,0,1,0,0
466,20,3,3,9,0,7,3,3,4,0,4,0,4,4,4,7,7,2,3,3,0,0,0,0,0,1,0
467,17,3,4,9,0,7,2,2,5,0,5,5,1,0,0,3,2,7,0,3,0,0,0,0,0,1,0
468,7,1,3,6,1,4,5,3,1,1,3,0,4,1,8,4,8,1,0,3,0,0,0,0,0,0,0
469,33,4,3,3,1,5,0,2,7,3,2,0,4,3,1,7,5,4,2,7,0,0,0,0,0,1,0
470,17,4,2,9,0,6,0,1,8,1,8,0,2,2,8,6,8,1,0,3,0,0,0,0,0,1,0
471,34,3,2,4,0,3,3,2,5,0,4,2,3,2,5,7,5,4,2,4,0,0,0,0,1,0,0
472,17,2,2,9,0,4,4,4,2,0,4,0,7,0,7,7,9,0,0,3,0,0,0,0,0,1,0
473,22,4,2,10,0,4,1,1,8,1,5,0,2,0,8,5,8,1,0,4,0,0,0,0,0,0,0
474,17,2,3,9,4,4,3,2,4,1,6,0,2,4,2,5,5,4,2,4,0,0,0,0,0,0,0
475,17,3,3,9,1,4,1,4,4,1,7,1,1,4,2,4,7,2,0,3,0,0,0,0,1,0,0
476,19,2,4,9,0,2,5,3,2,3,2,0,0,2,0,9,2,7,0,5,0,0,0,0,0,0,0
477,33,4,3,3,0,7,0,4,5,2,3,0,6,0,4,9,3,6,3,7,0,0,0,0,0,1,0
479,11,2,5,7,1,5,2,6,1,2,4,2,2,0,8,8,7,2,0,1,0,0,0,0,0,0,0
480,10,1,6,7,0,5,7,2,0,0,9,1,2,5,9,1,8,1,0,1,0,0,0,0,0,1,0
481,16,2,3,8,0,5,3,3,3,0,8,0,4,0,9,7,9,0,0,1,0,0,0,0,0,0,1
482,29,2,3,2,0,5,4,4,3,1,5,0,3,2,6,6,8,1,0,6,0,0,0,0,0,0,0
483,33,4,2,3,2,3,0,0,9,2,4,0,6,2,2,9,9,0,5,7,0,0,0,0,0,1,0
486,34,3,2,4,0,4,0,1,8,1,7,0,2,4,6,8,7,2,1,4,0,0,0,0,0,0,0
487,14,2,4,8,0,4,3,2,4,0,8,0,1,0,8,4,7,2,0,2,0,0,0,0,0,1,0
488,17,3,4,9,0,4,3,2,5,0,7,2,0,3,0,6,9,0,0,3,0,0,0,0,0,0,0
489,28,1,5,2,1,4,8,1,1,0,6,0,2,0,1,6,5,4,4,6,0,0,0,0,0,1,0
490,17,2,4,9,0,4,4,2,4,0,7,0,2,0,7,2,7,2,0,3,0,0,0,0,0,1,0
491,24,3,4,1,0,7,2,2,5,0,5,5,1,0,0,3,2,7,0,3,0,0,0,0,0,0,0
492,31,3,3,3,0,2,2,3,5,2,5,0,4,5,2,6,7,2,1,8,0,0,0,0,1,0,0
494,33,3,3,3,0,3,0,4,5,4,2,0,4,0,5,7,2,7,2,7,0,0,0,0,0,0,0
496,8,3,2,6,1,4,1,3,6,2,3,0,4,2,2,7,5,4,1,2,0,0,0,0,0,0,0
497,33,4,3,3,1,5,0,2,7,3,2,0,4,3,1,7,5,4,2,7,0,4,0,0,0,1,0
498,36,2,3,4,1,4,4,4,2,0,6,0,9,0,7,6,5,4,0,6,0,0,0,0,1,0,0
499,30,2,3,2,0,5,3,2,5,2,4,0,1,4,3,6,6,3,2,3,0,0,0,0,0,1,0
501,8,4,2,6,0,5,1,2,6,1,6,0,5,1,7,8,9,0,0,2,0,0,0,0,0,1,0
502,17,3,3,9,0,3,2,2,5,0,5,0,3,6,9,5,6,3,0,3,0,0,0,0,0,1,0
503,17,3,3,9,0,5,2,3,4,2,4,1,2,2,2,7,5,4,1,3,0,3,0,0,0,1,0
504,17,4,3,9,0,6,2,2,6,0,6,0,2,8,2,9,9,0,0,3,0,0,0,0,0,0,0
505,37,3,2,4,1,3,0,3,6,2,3,0,3,0,4,7,5,4,0,7,0,0,0,0,0,0,1
506,23,2,2,10,0,5,4,4,2,0,4,0,5,4,0,7,7,2,0,5,0,0,0,0,0,1,0
507,22,3,2,10,0,6,0,4,5,2,4,0,4,2,9,7,6,3,0,4,0,4,0,0,0,1,0
508,20,3,4,9,4,3,3,4,3,0,2,2,4,0,2,6,3,6,0,3,0,0,0,0,0,1,0
509,17,2,3,9,0,9,0,5,4,0,4,0,1,8,1,5,9,0,5,3,0,0,0,0,0,2,0
510,24,3,2,1,1,3,2,3,5,2,4,5,0,2,2,5,3,6,2,3,0,0,0,0,0,0,0
511,33,3,3,3,2,5,0,2,7,4,2,0,5,2,0,9,4,5,0,7,0,0,0,0,0,1,1
512,28,2,4,2,0,5,3,4,3,2,4,1,3,2,4,6,6,3,1,6,0,0,0,0,0,0,0
513,17,3,3,9,0,9,0,2,7,0,6,0,2,5,0,6,3,6,0,3,0,0,0,0,0,1,0
514,16,3,3,8,0,6,0,5,4,2,4,0,3,3,2,7,2,7,0,1,0,0,0,0,0,1,0
515,38,3,3,4,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,6,0,0,0,0,0,0,0
516,23,3,3,10,1,5,3,2,4,2,5,0,3,2,5,4,7,2,1,5,0,0,0,0,0,1,0
517,17,3,2,9,0,4,0,2,7,0,6,0,4,3,3,6,9,0,2,3,0,0,0,0,0,1,0
518,20,1,3,9,1,6,8,1,1,0,5,2,2,4,2,3,9,0,0,3,0,0,0,0,0,1,0
519,7,1,3,6,1,4,5,3,1,1,3,0,4,1,8,4,8,1,0,3,0,0,0,0,1,0,0
520,19,2,4,9,2,4,4,2,4,1,3,0,3,2,4,9,5,4,1,5,0,0,0,0,0,0,0
521,23,3,2,10,0,5,0,1,8,0,6,0,3,3,9,7,9,0,0,5,0,0,0,0,0,0,0
522,9,1,4,7,0,9,4,3,3,0,5,0,4,2,9,2,9,0,1,1,0,0,0,1,0,1,0
523,36,3,3,4,1,4,2,3,5,2,3,1,3,2,4,6,4,5,1,6,0,0,0,0,0,1,0
524,6,3,2,6,1,3,1,4,5,0,5,0,3,5,3,6,8,1,0,2,0,0,0,0,0,0,0
525,19,2,4,9,0,5,2,5,3,0,9,0,2,7,5,9,9,0,0,5,0,0,0,0,0,1,0
526,23,4,3,10,0,6,1,1,8,0,7,0,1,5,6,6,9,0,0,5,0,0,0,0,0,1,0
527,31,3,3,3,0,7,0,3,6,6,0,0,2,0,0,7,2,7,2,8,0,0,0,0,0,0,0
