pet_id,shelter_name,shelter_state,amount,method,new_donor,donor_source
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,5,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,5,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,5,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,5,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,5,8,1,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,5,8,1,12
81545,"Leashes of Love, Inc.",1,5,8,0,12
81545,"Leashes of Love, Inc.",1,5,8,0,12
81545,"Leashes of Love, Inc.",1,5,8,1,12
81545,"Leashes of Love, Inc.",1,5,8,0,12
81545,"Leashes of Love, Inc.",1,5,8,1,12
81545,"Leashes of Love, Inc.",1,5,8,0,12
81545,"Leashes of Love, Inc.",1,5,8,0,12
81545,"Leashes of Love, Inc.",1,5,8,1,12
81545,"Leashes of Love, Inc.",1,5,8,1,12
81545,"Leashes of Love, Inc.",1,5,8,1,12
81545,"Leashes of Love, Inc.",1,5,8,1,12
81539,Ruff Love Rescue,3,5,8,0,12
81560,Murray County Humane Society,3,5,8,1,12
81539,Ruff Love Rescue,3,5,8,0,12
81539,Ruff Love Rescue,3,5,8,0,12
81539,Ruff Love Rescue,3,5,8,1,12
81560,Murray County Humane Society,3,5,8,0,12
81560,Murray County Humane Society,3,5,8,1,12
81577,Southern California Bulldog Rescue,1,5,8,0,12
81577,Southern California Bulldog Rescue,1,5,8,1,12
81577,Southern California Bulldog Rescue,1,5,8,1,12
81560,Murray County Humane Society,3,5,8,1,12
81555,"Georgia Animal Rescue & Defence, Inc- GARD",3,5,8,0,12
81560,Murray County Humane Society,3,5,8,1,12
81539,Ruff Love Rescue,3,5,8,1,12
81539,Ruff Love Rescue,3,5,8,1,12
81539,Ruff Love Rescue,3,5,8,1,12
81539,Ruff Love Rescue,3,5,8,1,12
81571,Long Beach Animal Care Services,1,5,8,1,12
81539,Ruff Love Rescue,3,5,8,0,12
81539,Ruff Love Rescue,3,5,8,0,12
81539,Ruff Love Rescue,3,5,8,0,12
81539,Ruff Love Rescue,3,5,8,1,12
81539,Ruff Love Rescue,3,5,8,0,12
81528,Long Beach Animal Care Services,1,5,8,0,12
81538,The REAL Bark,1,5,8,1,12
81538,The REAL Bark,1,5,8,0,12
81538,The REAL Bark,1,5,8,1,12
81538,The REAL Bark,1,5,8,0,12
81538,The REAL Bark,1,5,8,0,12
81538,The REAL Bark,1,5,8,0,12
81538,The REAL Bark,1,5,8,0,12
81464,Indian Rivers Humane Society,3,5,8,1,12
81010,Baltimore Humane Society - A No-Kill Shelter in Reisterstown,3,5,8,0,12
81538,The REAL Bark,1,5,8,1,12
80916,Don't Bully Me Rescue,3,5,8,1,12
81532,"Dogue de Bordeaux Rescue, Inc",1,5,8,0,12
81532,"Dogue de Bordeaux Rescue, Inc",1,5,8,0,12
81532,"Dogue de Bordeaux Rescue, Inc",1,5,8,0,12
81532,"Dogue de Bordeaux Rescue, Inc",1,5,8,1,12
81421,Pflugerville Pets Alive!,3,5,8,1,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,5,8,1,12
81421,Pflugerville Pets Alive!,3,5,8,0,12
81421,Pflugerville Pets Alive!,3,5,8,1,12
81421,Pflugerville Pets Alive!,3,5,8,0,12
81421,Pflugerville Pets Alive!,3,5,8,0,12
81421,Pflugerville Pets Alive!,3,5,8,0,12
81421,Pflugerville Pets Alive!,3,5,8,1,12
81421,Pflugerville Pets Alive!,3,5,8,0,12
81421,Pflugerville Pets Alive!,3,5,8,0,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,0,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,1,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,1,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,1,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,1,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,1,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,0,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,1,12
81154,Indiana GSD & Siberian Husky Rescue,2,5,8,1,12
81460,"Wichita Pug Rescue, Inc.",2,5,8,1,12
81076,SPCA of the Triad,3,5,8,0,12
80981,Marley's Mutts Dog Rescue,1,5,8,0,12
80981,Marley's Mutts Dog Rescue,1,5,8,0,12
80978,Planned Pethood Rescue,3,5,8,1,12
81035,"Rotts 'n Pups Rescue, Inc.",3,5,8,1,12
81432,Cochise Canine Rescue,1,5,8,0,12
81432,Cochise Canine Rescue,1,5,8,1,12
81432,Cochise Canine Rescue,1,5,8,0,12
81432,Cochise Canine Rescue,1,5,8,0,12
81432,Cochise Canine Rescue,1,5,8,0,12
81432,Cochise Canine Rescue,1,5,8,0,12
81431,Cheshire Abbey,3,5,8,1,12
81431,Cheshire Abbey,3,5,8,1,12
81431,Cheshire Abbey,3,5,8,0,12
81431,Cheshire Abbey,3,5,8,0,12
81431,Cheshire Abbey,3,5,8,0,12
81431,Cheshire Abbey,3,5,8,0,12
81431,Cheshire Abbey,3,5,8,0,12
81431,Cheshire Abbey,3,5,8,0,12
81386,A.D.O.P.T.,3,5,8,0,12
81386,A.D.O.P.T.,3,5,8,1,12
81397,Casa del Toro Pit Bull Rescue,2,5,8,1,12
81397,Casa del Toro Pit Bull Rescue,2,5,8,1,12
81397,Casa del Toro Pit Bull Rescue,2,5,8,1,12
81397,Casa del Toro Pit Bull Rescue,2,5,8,1,12
81106,West Coast Animal Rescue,1,5,8,1,12
81397,Casa del Toro Pit Bull Rescue,2,5,8,1,12
81397,Casa del Toro Pit Bull Rescue,2,5,8,1,12
81397,Casa del Toro Pit Bull Rescue,2,5,8,1,12
81168,Murray County Humane Society,3,5,8,1,12
81161,No Kill Pima County,1,5,8,0,12
81168,Murray County Humane Society,3,5,8,1,12
80917,Don't Bully Me Rescue,3,5,8,1,12
81168,Murray County Humane Society,3,5,8,1,12
81360,Fort Bend Pets Alive!,3,5,8,1,12
81360,Fort Bend Pets Alive!,3,5,8,1,12
81344,Standing Proud Pit Bull Rescue,1,5,8,1,12
81344,Standing Proud Pit Bull Rescue,1,5,8,1,12
81267,East Alabama Humane Society,3,5,8,0,12
81076,SPCA of the Triad,3,5,8,0,12
81076,SPCA of the Triad,3,5,8,0,12
81011,Murray County Humane Society,3,5,8,0,12
81082,West Coast Animal Rescue,1,5,8,0,12
81082,West Coast Animal Rescue,1,5,8,0,12
81082,West Coast Animal Rescue,1,5,8,0,12
80914,Don't Bully Me Rescue,3,5,8,0,12
1144009,"Their Lives Matter, Inc.",3,6,7,0,2
1074164,Road Dogs and Rescue,1,6,6,0,2
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,6,5,0,9
1044735,"Their Lives Matter, Inc.",3,6,6,0,2
869566,Marley's Mutts Dog Rescue,1,6,5,0,12
677899,Guardians of the Green Mile Inc,2,6,5,0,12
528256,Utah Valley Animal Rescue,1,6,5,0,12
234746,The REAL Bark,1,6,5,1,12
897092,"Their Lives Matter, Inc.",3,7,5,0,12
771057,Collar of Hope,1,7,5,0,12
711496,"Ewenity Farm Border Collie Haven, Inc.",3,7,5,1,12
574746,God's Dogs Rescue,3,7,5,0,12
414423,H.E.L.P. (A Home for Every Living Pet),1,7,1,0,12
1121509,Rescue Dogs Rock NYC,4,8,5,1,2
1069792,"Their Lives Matter, Inc.",3,8,7,0,2
1059271,Southern Souls Rescue,3,8,6,0,2
1080099,"Their Lives Matter, Inc.",3,8,7,0,2
1072263,"Their Lives Matter, Inc.",3,8,6,0,2
1069793,"Their Lives Matter, Inc.",3,8,6,0,2
1069792,"Their Lives Matter, Inc.",3,8,6,0,2
1055267,Road Dogs and Rescue,1,8,3,1,9
602926,Rescued Treasures Pet Adoptions,4,8,1,0,12
507511,Pflugerville Pets Alive!,3,8,5,0,12
81534,Don't Bully Me Rescue,3,8,8,0,12
966767,Corridor Rescue Inc.,3,9,6,1,12
810076,The Hachiko Animal Federation Puerto Rico ,1,9,5,1,12
511108,Forever Friends Humane Society,3,9.32,6,0,12
1121509,Rescue Dogs Rock NYC,4,10,6,1,9
1128636,True & Faithful Pet Rescue Mission,3,10,5,1,9
1121509,Rescue Dogs Rock NYC,4,10,5,1,2
1121509,Rescue Dogs Rock NYC,4,10,5,0,2
1121509,Rescue Dogs Rock NYC,4,10,5,0,12
1121509,Rescue Dogs Rock NYC,4,10,5,1,2
1144014,Okefenokee Humane Society,3,10,6,1,9
1059271,Southern Souls Rescue,3,10,6,0,2
1074165,Bulldog Haven NW,1,10,6,0,4
1144014,Okefenokee Humane Society,3,10,5,1,9
1121509,Rescue Dogs Rock NYC,4,10,3,0,9
1128636,True & Faithful Pet Rescue Mission,3,10,6,1,9
1131081,Defensa Animal de Rincon,5,10,5,0,2
1121509,Rescue Dogs Rock NYC,4,10,6,1,9
1128088,Zani's Furry Friends,4,10,1,0,12
1059271,Southern Souls Rescue,3,10,6,0,2
1121509,Rescue Dogs Rock NYC,4,10,5,0,9
746740,Louisiana Baby Mommas,3,10,5,1,12
1134306,Roane County Paws ,3,10,5,1,9
1090826,Justice 4 Mutts,3,10,6,1,9
1128636,True & Faithful Pet Rescue Mission,3,10,6,1,9
1059271,Southern Souls Rescue,3,10,6,0,2
1134306,Roane County Paws ,3,10,5,1,7
1118383,Operation Pets Alive,3,10,5,1,9
1128636,True & Faithful Pet Rescue Mission,3,10,5,1,9
1128636,True & Faithful Pet Rescue Mission,3,10,5,0,9
1059271,Southern Souls Rescue,3,10,5,1,9
1074167,Pflugerville Pets Alive!,3,10,5,0,2
1128636,True & Faithful Pet Rescue Mission,3,10,5,1,9
1128636,True & Faithful Pet Rescue Mission,3,10,5,1,9
1128636,True & Faithful Pet Rescue Mission,3,10,5,1,9
1118383,Operation Pets Alive,3,10,6,1,9
1059271,Southern Souls Rescue,3,10,5,0,2
1118634,Sweetwater Valley Dog Rescue,3,10,6,1,9
1059271,Southern Souls Rescue,3,10,6,0,2
1118634,Sweetwater Valley Dog Rescue,3,10,5,1,4
1059271,Southern Souls Rescue,3,10,3,0,2
1059271,Southern Souls Rescue,3,10,5,0,2
1059271,Southern Souls Rescue,3,10,5,0,7
1059271,Southern Souls Rescue,3,10,5,1,2
1128636,True & Faithful Pet Rescue Mission,3,10,5,1,2
1121509,Rescue Dogs Rock NYC,4,10,1,0,2
1121511,National Brittany Rescue and Adoption Network,4,10,5,0,2
1121511,National Brittany Rescue and Adoption Network,4,10,3,1,9
1121511,National Brittany Rescue and Adoption Network,4,10,2,1,9
1121511,National Brittany Rescue and Adoption Network,4,10,3,1,9
1121511,National Brittany Rescue and Adoption Network,4,10,5,1,9
1080099,"Their Lives Matter, Inc.",3,10,7,0,2
1101592,True & Faithful Pet Rescue Mission,3,10,5,0,9
1059271,Southern Souls Rescue,3,10,5,0,9
1087067,"Their Lives Matter, Inc.",3,10,7,0,4
1059271,Southern Souls Rescue,3,10,6,0,12
1090826,Justice 4 Mutts,3,10,3,1,2
1059271,Southern Souls Rescue,3,10,5,1,9
1112495,Southern California Bulldog Rescue,1,10,5,0,2
1118383,Operation Pets Alive,3,10,6,1,9
1105601,Defensa Animal de Rincon,5,10,5,0,2
1105947,Rescue Teamsters,3,10,5,0,2
1084045,"Their Lives Matter, Inc.",3,10,7,0,9
1084045,"Their Lives Matter, Inc.",3,10,7,0,9
1090826,Justice 4 Mutts,3,10,5,1,9
1105601,Defensa Animal de Rincon,5,10,5,0,12
1105601,Defensa Animal de Rincon,5,10,5,1,9
1090826,Justice 4 Mutts,3,10,5,0,9
1002431,Utah Valley Animal Rescue,1,10,5,0,2
1090826,Justice 4 Mutts,3,10,6,0,2
1090826,Justice 4 Mutts,3,10,5,0,2
1090826,Justice 4 Mutts,3,10,6,0,2
1092877,PAWS Shelter and Humane Society,3,10,5,1,9
1069792,"Their Lives Matter, Inc.",3,10,7,1,2
1098908,Dogs are Deserving,2,10,6,1,12
1080097,Heidi's Legacy Dog Rescue,3,10,5,0,2
1090826,Justice 4 Mutts,3,10,5,1,9
1074164,Road Dogs and Rescue,1,10,5,1,9
1090826,Justice 4 Mutts,3,10,5,1,9
1090366,"Their Lives Matter, Inc.",3,10,7,1,4
1069792,"Their Lives Matter, Inc.",3,10,7,1,12
943276,Heidi's Legacy Dog Rescue,3,10,6,1,2
1090366,"Their Lives Matter, Inc.",3,10,7,0,9
1090366,"Their Lives Matter, Inc.",3,10,7,0,9
1074164,Road Dogs and Rescue,1,10,5,0,2
1090826,Justice 4 Mutts,3,10,5,0,12
1090366,"Their Lives Matter, Inc.",3,10,7,0,2
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,3,0,9
1080101,True & Faithful Pet Rescue Mission,3,10,5,1,4
1080101,True & Faithful Pet Rescue Mission,3,10,6,1,12
1074164,Road Dogs and Rescue,1,10,5,1,2
1074164,Road Dogs and Rescue,1,10,5,0,2
792416,Defensa Animal de Rincon,5,10,5,0,12
1080101,True & Faithful Pet Rescue Mission,3,10,5,0,2
1080101,True & Faithful Pet Rescue Mission,3,10,5,0,9
1074164,Road Dogs and Rescue,1,10,5,0,2
1074164,Road Dogs and Rescue,1,10,5,0,12
1074164,Road Dogs and Rescue,1,10,6,0,2
1074164,Road Dogs and Rescue,1,10,6,0,2
1074164,Road Dogs and Rescue,1,10,2,1,2
1074164,Road Dogs and Rescue,1,10,5,0,2
1074164,Road Dogs and Rescue,1,10,5,0,2
1074164,Road Dogs and Rescue,1,10,5,0,2
1080097,Heidi's Legacy Dog Rescue,3,10,5,1,9
1074164,Road Dogs and Rescue,1,10,6,1,9
1059271,Southern Souls Rescue,3,10,6,0,12
1080102,Heidi's Legacy Dog Rescue,3,10,5,0,9
1080098,Corridor Rescue Inc.,3,10,6,1,3
1080098,Corridor Rescue Inc.,3,10,6,1,4
1080098,Corridor Rescue Inc.,3,10,6,1,4
1074165,Bulldog Haven NW,1,10,5,0,9
1059271,Southern Souls Rescue,3,10,5,0,2
1074165,Bulldog Haven NW,1,10,6,1,9
1074165,Bulldog Haven NW,1,10,5,0,2
1055268,True & Faithful Pet Rescue Mission,3,10,5,1,4
1069792,"Their Lives Matter, Inc.",3,10,6,0,4
1074166,Pflugerville Pets Alive!,3,10,6,0,2
1069793,"Their Lives Matter, Inc.",3,10,5,0,9
1069793,"Their Lives Matter, Inc.",3,10,6,1,9
1072263,"Their Lives Matter, Inc.",3,10,5,0,2
1069792,"Their Lives Matter, Inc.",3,10,5,0,9
896036,Defensa Animal de Rincon,5,10,5,0,12
1069792,"Their Lives Matter, Inc.",3,10,5,0,12
1069793,"Their Lives Matter, Inc.",3,10,1,1,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,10,5,0,2
1069792,"Their Lives Matter, Inc.",3,10,5,1,9
1069793,"Their Lives Matter, Inc.",3,10,5,1,7
1069793,"Their Lives Matter, Inc.",3,10,5,1,9
1059271,Southern Souls Rescue,3,10,5,0,9
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,5,0,9
616641,Marley's Mutts Dog Rescue,1,10,5,0,4
1028915,Defensa Animal de Rincon,5,10,6,0,9
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,6,0,9
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,5,1,9
20038,Felines & Friends New Mexico,1,10,6,0,12
741437,Felines & Friends New Mexico,1,10,6,1,12
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,5,0,2
1028767,"Mostly Muttz Rescue, Inc.",4,10,5,0,4
1055267,Road Dogs and Rescue,1,10,5,1,9
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,8,1,2
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,5,0,2
1059271,Southern Souls Rescue,3,10,5,0,2
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,5,1,2
1002431,Utah Valley Animal Rescue,1,10,6,1,9
1055267,Road Dogs and Rescue,1,10,6,1,9
1028767,"Mostly Muttz Rescue, Inc.",4,10,5,1,9
1028767,"Mostly Muttz Rescue, Inc.",4,10,6,1,12
1055267,Road Dogs and Rescue,1,10,5,1,12
1055267,Road Dogs and Rescue,1,10,6,1,9
1055267,Road Dogs and Rescue,1,10,6,1,12
1055268,True & Faithful Pet Rescue Mission,3,10,5,0,12
1055267,Road Dogs and Rescue,1,10,6,1,9
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,5,1,12
896036,Defensa Animal de Rincon,5,10,5,0,12
1055267,Road Dogs and Rescue,1,10,5,1,12
1055267,Road Dogs and Rescue,1,10,5,1,12
1055267,Road Dogs and Rescue,1,10,6,1,9
1055267,Road Dogs and Rescue,1,10,6,1,9
1055267,Road Dogs and Rescue,1,10,5,1,12
1055267,Road Dogs and Rescue,1,10,5,1,12
1055267,Road Dogs and Rescue,1,10,6,1,9
1055267,Road Dogs and Rescue,1,10,5,1,12
1055270,"Their Lives Matter, Inc.",3,10,6,0,9
1028767,"Mostly Muttz Rescue, Inc.",4,10,5,1,12
1055267,Road Dogs and Rescue,1,10,6,1,9
1055267,Road Dogs and Rescue,1,10,5,1,12
1055267,Road Dogs and Rescue,1,10,5,1,12
1055267,Road Dogs and Rescue,1,10,5,1,12
1055267,Road Dogs and Rescue,1,10,5,1,12
1028767,"Mostly Muttz Rescue, Inc.",4,10,3,1,9
1028915,Defensa Animal de Rincon,5,10,5,0,12
991873,Defensa Animal de Rincon,5,10,5,0,12
896036,Defensa Animal de Rincon,5,10,5,0,12
1055267,Road Dogs and Rescue,1,10,1,0,12
1044735,"Their Lives Matter, Inc.",3,10,5,1,12
1044735,"Their Lives Matter, Inc.",3,10,5,1,12
1044735,"Their Lives Matter, Inc.",3,10,6,0,12
1044735,"Their Lives Matter, Inc.",3,10,1,1,9
1024303,"Mostly Muttz Rescue, Inc.",4,10,6,0,12
1044735,"Their Lives Matter, Inc.",3,10,5,0,12
1024303,"Mostly Muttz Rescue, Inc.",4,10,5,1,12
1044735,"Their Lives Matter, Inc.",3,10,5,0,12
923860,Defensa Animal de Rincon,5,10,5,1,12
776300,Marley's Mutts Dog Rescue,1,10,5,0,12
1034147,Animal Ark Rescue,3,10,5,0,12
1044885,"Their Lives Matter, Inc.",3,10,6,0,7
991873,Defensa Animal de Rincon,5,10,5,0,12
1028915,Defensa Animal de Rincon,5,10,5,0,12
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
1044735,"Their Lives Matter, Inc.",3,10,5,1,12
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,10,6,1,9
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,6,0,12
773923,Don't Bully Me Rescue,3,10,6,0,12
1040738,"Their Lives Matter, Inc.",3,10,5,0,12
1040738,"Their Lives Matter, Inc.",3,10,6,0,12
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
971544,Heidi's Legacy Dog Rescue,3,10,5,1,12
971544,Heidi's Legacy Dog Rescue,3,10,5,0,12
971544,Heidi's Legacy Dog Rescue,3,10,5,0,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,10,5,0,12
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,6,0,7
1026532,Cochise Canine Rescue,1,10,6,0,9
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,6,0,12
1026532,Cochise Canine Rescue,1,10,6,0,12
1028915,Defensa Animal de Rincon,5,10,3,0,9
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
1024329,We Are Rescue,3,10,3,0,9
1026532,Cochise Canine Rescue,1,10,3,0,9
1020825,Collar of Hope,1,10,3,0,9
1024303,"Mostly Muttz Rescue, Inc.",4,10,3,0,5
768376,"Their Lives Matter, Inc.",3,10,1,1,12
1024303,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
962290,Animal Ark Rescue,3,10,5,1,12
768378,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
979704,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
1017511,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
997832,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,6,0,12
943276,Heidi's Legacy Dog Rescue,3,10,5,0,12
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,6,0,12
640819,SRGDRR Inc aka Save Rocky the Great Dane Rescue and Rehab,3,10,6,0,12
765169,No Stray Left Behind,1,10,6,0,12
773923,Don't Bully Me Rescue,3,10,6,0,12
80948,Don't Bully Me Rescue,3,10,6,0,12
768376,"Their Lives Matter, Inc.",3,10,6,0,12
962290,Animal Ark Rescue,3,10,6,1,12
943276,Heidi's Legacy Dog Rescue,3,10,5,0,12
1017511,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
962290,Animal Ark Rescue,3,10,3,1,12
943276,Heidi's Legacy Dog Rescue,3,10,6,0,12
94678,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
943276,Heidi's Legacy Dog Rescue,3,10,6,0,12
943276,Heidi's Legacy Dog Rescue,3,10,5,0,12
943276,Heidi's Legacy Dog Rescue,3,10,6,1,12
943276,Heidi's Legacy Dog Rescue,3,10,5,0,12
943276,Heidi's Legacy Dog Rescue,3,10,6,0,12
1014027,Toccoa-Stephens County Humane Shelter,3,10,6,1,12
768376,"Their Lives Matter, Inc.",3,10,6,0,12
991873,Defensa Animal de Rincon,5,10,5,0,12
943276,Heidi's Legacy Dog Rescue,3,10,2,1,12
768376,"Their Lives Matter, Inc.",3,10,6,0,12
768376,"Their Lives Matter, Inc.",3,10,6,1,12
768376,"Their Lives Matter, Inc.",3,10,5,0,12
918033,Cooper's Chance Animal Rescue,1,10,6,0,12
702876,Rebel Dogs Rescue,1,10,5,0,12
421209,Barks of Love Animal Rescue and Placement Services,1,10,5,1,12
768376,"Their Lives Matter, Inc.",3,10,5,0,12
943276,Heidi's Legacy Dog Rescue,3,10,5,0,12
943276,Heidi's Legacy Dog Rescue,3,10,5,0,12
997832,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
943276,Heidi's Legacy Dog Rescue,3,10,5,0,12
966767,Corridor Rescue Inc.,3,10,5,0,12
979704,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
971543,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
768378,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
722091,"Mostly Muttz Rescue, Inc.",4,10,5,0,12
966767,Corridor Rescue Inc.,3,10,5,0,12
943277,True & Faithful Pet Rescue Mission,3,10,6,1,12
954399,"Boston Terrier Rescue of Florida, Inc. - P.I.N. Program",3,10,1,0,12
971543,"Mostly Muttz Rescue, Inc.",4,10,5,1,12
966767,Corridor Rescue Inc.,3,10,5,0,12
997832,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
997831,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,10,5,0,12
998698,Noah's Ark Society,3,10,5,1,12
966767,Corridor Rescue Inc.,3,10,3,0,12
741437,Felines & Friends New Mexico,1,10,6,0,12
966767,Corridor Rescue Inc.,3,10,5,1,12
966767,Corridor Rescue Inc.,3,10,5,0,12
966767,Corridor Rescue Inc.,3,10,6,0,12
966767,Corridor Rescue Inc.,3,10,6,0,12
966767,Corridor Rescue Inc.,3,10,5,0,12
966767,Corridor Rescue Inc.,3,10,3,1,12
421209,Barks of Love Animal Rescue and Placement Services,1,10,6,1,12
966767,Corridor Rescue Inc.,3,10,5,0,12
966767,Corridor Rescue Inc.,3,10,6,0,12
966767,Corridor Rescue Inc.,3,10,5,0,12
954459,Ruff Patch Rescue,1,10,5,1,12
966767,Corridor Rescue Inc.,3,10,3,0,12
955483,Texas Cattle Dog Rescue,3,10,5,1,12
943277,True & Faithful Pet Rescue Mission,3,10,5,0,12
983978,"Wichita Pug Rescue, Inc.",2,10,6,1,12
983978,"Wichita Pug Rescue, Inc.",2,10,6,1,12
618461,"Their Lives Matter, Inc.",3,10,6,0,12
897092,"Their Lives Matter, Inc.",3,10,5,0,12
421209,Barks of Love Animal Rescue and Placement Services,1,10,5,0,12
954459,Ruff Patch Rescue,1,10,6,1,12
971544,Heidi's Legacy Dog Rescue,3,10,6,0,12
943277,True & Faithful Pet Rescue Mission,3,10,6,0,12
966767,Corridor Rescue Inc.,3,10,5,1,12
979704,"Mostly Muttz Rescue, Inc.",4,10,5,1,12
966767,Corridor Rescue Inc.,3,10,5,1,12
966767,Corridor Rescue Inc.,3,10,5,1,12
966767,Corridor Rescue Inc.,3,10,5,1,12
966767,Corridor Rescue Inc.,3,10,5,1,12
943277,True & Faithful Pet Rescue Mission,3,10,3,1,12
943276,Heidi's Legacy Dog Rescue,3,10,5,1,12
978768,"Catoosa Citizens for Animal Care, Inc. ",3,10,5,0,12
966766,Forever Loved Animal Rescue,2,10,6,0,12
966766,Forever Loved Animal Rescue,2,10,5,1,12
943276,Heidi's Legacy Dog Rescue,3,10,5,1,12
940218,The Hachiko Animal Federation Puerto Rico ,1,10,5,0,12
966767,Corridor Rescue Inc.,3,10,6,1,12
966767,Corridor Rescue Inc.,3,10,6,1,12
954459,Ruff Patch Rescue,1,10,6,1,12
954459,Ruff Patch Rescue,1,10,3,1,12
954459,Ruff Patch Rescue,1,10,1,1,12
954459,Ruff Patch Rescue,1,10,6,1,12
954459,Ruff Patch Rescue,1,10,6,1,12
919764,Cochise Canine Rescue,1,10,5,0,12
918038,True & Faithful Pet Rescue Mission,3,10,5,0,12
943277,True & Faithful Pet Rescue Mission,3,10,5,0,12
913195,Central Arizona Animal Rescue,1,10,5,1,12
957726,Adirondack Save A Stray ,4,10,6,1,12
955483,Texas Cattle Dog Rescue,3,10,1,1,12
955483,Texas Cattle Dog Rescue,3,10,1,1,12
955483,Texas Cattle Dog Rescue,3,10,5,1,12
943277,True & Faithful Pet Rescue Mission,3,10,5,1,12
943816,Louisiana Baby Mommas,3,10,5,0,12
911081,"Their Lives Matter, Inc.",3,10,5,0,12
954399,"Boston Terrier Rescue of Florida, Inc. - P.I.N. Program",3,10,6,1,12
911081,"Their Lives Matter, Inc.",3,10,6,0,12
